STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,EMXP,MXSD,TPCP,TSNW,MNTM
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19510501,60,-9999,91,-9999,75
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19510601,218,-9999,574,-9999,135
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19510701,85,-9999,400,-9999,154
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19510801,161,-9999,235,-9999,181
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19510901,198,-9999,474,-9999,128
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19511001,66,-9999,106,-9999,74
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19511101,116,-9999,520,-9999,11
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19511201,115,-9999,656,-9999,6
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520101,68,-9999,617,-9999,-20
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520201,102,-9999,434,-9999,-26
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520301,92,-9999,276,-9999,-57
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520401,157,-9999,450,-9999,3
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520501,99,-9999,390,-9999,16
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520601,126,-9999,512,-9999,47
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520701,120,-9999,446,-9999,62
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520801,321,-9999,959,-9999,55
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19520901,357,-9999,1107,-9999,31
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19521001,364,-9999,1801,-9999,4
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19521101,124,-9999,680,-9999,-16
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19521201,104,-9999,781,-9999,-22
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530101,93,-9999,331,-9999,-43
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530201,92,-9999,562,-9999,-75
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530301,105,-9999,279,-9999,2
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530401,44,-9999,176,-9999,50
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530501,133,-9999,500,-9999,94
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530601,204,-9999,913,-9999,171
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530701,408,-9999,1210,-9999,173
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530801,110,-9999,649,-9999,158
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19530901,216,-9999,1067,-9999,107
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19531001,65,-9999,255,-9999,84
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19531101,80,-9999,430,-9999,28
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19531201,43,-9999,188,-9999,-2
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540101,133,-9999,499,-9999,-54
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540201,32,-9999,156,-9999,-97
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540301,78,-9999,414,-9999,-7
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540401,66,-9999,272,-9999,22
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540501,14,-9999,32,-9999,115
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540601,98,-9999,423,-9999,140
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540701,160,-9999,783,-9999,178
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540801,160,-9999,1042,-9999,160
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19540901,254,-9999,1066,-9999,124
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19541001,148,-9999,529,-9999,62
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19541101,170,-9999,812,-9999,13
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19541201,214,-9999,1183,-9999,10
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550101,185,-9999,850,-9999,-38
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550201,62,-9999,455,-9999,-70
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550301,54,-9999,216,-9999,-45
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550401,86,-9999,362,-9999,-3
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550501,97,-9999,610,-9999,65
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550601,61,-9999,312,-9999,125
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550701,51,-9999,156,-9999,184
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550801,58,-9999,84,-9999,187
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19550901,109,-9999,587,-9999,144
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19551001,258,-9999,898,-9999,70
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19551101,106,-9999,633,-9999,1
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19551201,86,-9999,629,-9999,-85
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560101,172,-9999,758,-9999,-62
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560201,74,-9999,526,-9999,-121
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560301,68,-9999,82,-9999,-32
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560401,200,-9999,702,-9999,7
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560501,80,-9999,200,-9999,90
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560601,163,-9999,386,-9999,159
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560701,268,-9999,1045,-9999,163
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560801,290,-9999,1710,-9999,138
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19560901,112,-9999,173,-9999,100
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19561001,174,-9999,541,-9999,57
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19561101,140,-9999,637,-9999,-30
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19561201,89,-9999,353,-9999,-14
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570101,156,-9999,466,-9999,-16
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570201,165,-9999,1096,-9999,-15
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570301,170,-9999,491,-9999,-53
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570401,193,-9999,426,-9999,24
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570501,148,-9999,425,-9999,92
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570601,191,-9999,545,-9999,132
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570701,239,-9999,771,-9999,185
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570801,186,-9999,887,-9999,166
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19570901,254,-9999,1053,-9999,106
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19571001,113,-9999,839,-9999,68
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19571101,95,-9999,287,-9999,21
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19571201,184,-9999,663,-9999,-7
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580101,87,-9999,439,-9999,-73
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580201,73,-9999,279,-9999,-86
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580301,75,-9999,268,-9999,-66
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580401,98,-9999,234,-9999,12
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580501,221,-9999,853,-9999,79
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580601,205,-9999,514,-9999,132
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580701,170,-9999,727,-9999,156
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580801,139,-9999,485,-9999,153
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19580901,159,-9999,259,-9999,117
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19581001,97,-9999,401,-9999,74
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19581101,110,-9999,521,-9999,41
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19581201,135,-9999,581,-9999,-48
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590101,103,-9999,637,-9999,-36
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590201,34,-9999,145,-9999,-14
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590301,84,-9999,152,-9999,13
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590401,207,-9999,323,-9999,44
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590501,32,-9999,99,-9999,102
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590601,58,-9999,269,-9999,157
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590701,265,-9999,425,-9999,185
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590801,93,-9999,163,-9999,180
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19590901,15,-9999,33,-9999,98
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19591001,58,-9999,172,-9999,58
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19591101,82,-9999,346,-9999,24
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19591201,76,-9999,224,-9999,-38
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600101,176,-9999,609,-9999,-79
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600201,102,-9999,409,-9999,-79
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600301,75,-9999,142,-9999,-40
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600401,110,-9999,367,-9999,22
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600501,54,-9999,144,-9999,108
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600601,103,-9999,736,-9999,162
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600701,529,-9999,1098,-9999,183
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600801,337,-9999,1002,-9999,164
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19600901,305,-9999,726,-9999,117
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19601001,109,-9999,242,-9999,50
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19601101,209,-9999,1247,-9999,7
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19601201,161,-9999,752,-9999,8
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610101,92,-9999,546,-9999,-25
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610201,52,-9999,216,-9999,6
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610301,209,-9999,510,-9999,14
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610401,72,-9999,284,-9999,34
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610501,94,-9999,317,-9999,100
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610601,195,-9999,548,-9999,174
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610701,191,-9999,645,-9999,166
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610801,152,-9999,837,-9999,150
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19610901,72,-9999,295,-9999,111
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19611001,98,-9999,355,-9999,101
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19611101,150,-9999,539,-9999,34
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19611201,117,-9999,608,-9999,-37
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620101,185,-9999,655,-9999,-30
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620201,95,-9999,598,-9999,-44
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620301,116,-9999,282,-9999,-67
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620401,199,-9999,626,-9999,41
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620501,82,-9999,401,-9999,87
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620601,176,-9999,558,-9999,121
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620701,110,-9999,533,-9999,155
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620801,143,-9999,784,-9999,137
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19620901,407,-9999,1266,-9999,104
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19621001,167,-9999,494,-9999,76
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19621101,187,-9999,885,-9999,25
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19621201,192,-9999,502,-9999,-52
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630101,84,-9999,322,-9999,-89
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630201,33,-9999,110,-9999,-98
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630301,43,-9999,180,-9999,-78
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630401,36,-9999,144,-9999,30
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630501,44,-9999,174,-9999,127
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630601,66,-9999,265,-9999,148
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630701,66,-9999,310,-9999,169
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630801,317,-9999,856,-9999,170
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19630901,244,-9999,669,-9999,138
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19631001,456,-9999,1382,-9999,68
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19631101,152,-9999,751,-9999,14
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19631201,31,-9999,133,-9999,-28
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640101,110,-9999,285,-9999,-22
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640201,63,-9999,271,-9999,-79
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640301,16,-9999,24,-9999,-34
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640401,49,-9999,258,-9999,30
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640501,82,-9999,269,-9999,95
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640601,57,-9999,165,-9999,149
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640701,156,-9999,357,-9999,171
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640801,124,-9999,575,-9999,155
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19640901,119,-9999,422,-9999,111
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19641001,140,-9999,621,-9999,81
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19641101,142,-9999,663,-9999,7
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19641201,180,-9999,732,-9999,-10
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650101,80,-9999,530,-9999,-29
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650201,36,-9999,165,-9999,-69
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650301,57,-9999,262,-9999,-29
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650401,62,-9999,142,-9999,37
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650501,44,-9999,135,-9999,72
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650601,102,-9999,513,-9999,152
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650701,98,-9999,608,-9999,152
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650801,269,-9999,829,-9999,152
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19650901,311,-9999,933,-9999,133
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19651001,103,-9999,370,-9999,66
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19651101,144,-9999,568,-9999,-29
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19651201,151,-9999,994,-9999,-27
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660101,84,-9999,278,-9999,-122
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660201,37,-9999,247,-9999,-123
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660301,73,-9999,404,-9999,-20
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660401,134,-9999,463,-9999,3
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660501,107,-9999,167,-9999,94
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660601,69,-9999,259,-9999,168
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660701,138,-9999,538,-9999,182
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660801,225,-9999,427,-9999,155
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19660901,158,-9999,590,-9999,101
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19661001,163,-9999,593,-9999,59
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19661101,170,-9999,664,-9999,29
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19661201,242,-9999,936,-9999,-32
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670101,42,-9999,256,-9999,-100
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670201,86,-9999,458,-9999,-46
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670301,81,-9999,499,-9999,10
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670401,129,-9999,368,-9999,39
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670501,340,-9999,517,-9999,96
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670601,42,-9999,183,-9999,138
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670701,135,-9999,254,-9999,169
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670801,533,-9999,1386,-9999,167
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19670901,169,-9999,638,-9999,137
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19671001,264,-9999,1424,-9999,93
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19671101,217,-9999,515,-9999,44
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19671201,231,-9999,499,-9999,-84
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680101,94,-9999,373,-9999,-130
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680201,43,-9999,354,-9999,-46
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680301,50,-9999,288,-9999,-4
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680401,83,-9999,354,-9999,48
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680501,190,-9999,770,-9999,78
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680601,200,-9999,492,-9999,166
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680701,177,-9999,591,-9999,157
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680801,169,-9999,551,-9999,170
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19680901,126,-9999,551,-9999,119
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19681001,219,-9999,902,-9999,35
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19681101,78,-9999,367,-9999,-6
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19681201,86,-9999,238,-9999,-12
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690101,119,-9999,384,-9999,-81
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690201,64,-9999,398,-9999,-89
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690301,40,-9999,84,-9999,-58
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690401,125,-9999,463,-9999,36
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690501,127,-9999,401,-9999,85
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690601,63,-9999,108,-9999,158
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690701,151,-9999,669,-9999,170
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690801,87,-9999,293,-9999,169
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19690901,213,-9999,849,-9999,107
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19691001,92,-9999,297,-9999,62
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19691101,130,-9999,964,-9999,12
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19691201,141,-9999,283,-9999,-59
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19700101,89,-9999,300,-9999,-88
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19700201,47,-9999,246,-9999,-113
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19700301,94,-9999,612,-9999,-19
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19700401,163,-9999,832,-9999,19
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19700501,72,-9999,258,-9999,95
GHCND:FI000000304,HELSINKI KAISANIEMI AWS FI,4,60.1667,24.95,19700601,12,-9999,35,-9999,165
